Sample Size,Mean Estimate,Lower Bound,Upper Bound
200.0,3.4951191075911385,3.41329924555005,3.576938969632227
201.0,3.4902129655029657,3.408393103461877,3.5720328275440543
202.0,3.4854210982582745,3.403601236217186,3.567240960299363
203.0,3.4825443004867638,3.400724438445675,3.5643641625278524
204.0,3.499968555549845,3.4181486935087566,3.581788417590934
205.0,3.494049920828212,3.4122300587871233,3.5758697828693005
206.0,3.4876134989240115,3.405793636882923,3.5694333609651
207.0,3.483901904391637,3.4020820423505485,3.5657217664327256
208.0,3.480920819364515,3.3991009573234265,3.5627406814056037
209.0,3.4809930988927995,3.399173236851711,3.562812960933888
210.0,3.478395681186775,3.3965758191456863,3.5602155432278635
211.0,3.4706045140515718,3.388784652010483,3.5524243760926604
212.0,3.49002892328431,3.4082090612432214,3.5718487853253986
213.0,3.489931397301778,3.4081115352606894,3.5717512593428666
214.0,3.4797837759314034,3.397963913890315,3.561603637972492
215.0,3.471538274643723,3.3897184126026345,3.5533581366848117
216.0,3.4714190933143763,3.3895992312732877,3.553238955355465
217.0,3.4761529519472276,3.394333089906139,3.557972813988316
218.0,3.476792519841297,3.394972657800208,3.5586123818823854
219.0,3.4964009267999745,3.414581064758886,3.578220788841063
220.0,3.501705690763336,3.4198858287222476,3.5835255528044248
221.0,3.498826857176016,3.4170069951349276,3.5806467192171048
222.0,3.5004096871390322,3.4185898250979436,3.582229549180121
223.0,3.487282078939738,3.4054622168986493,3.5691019409808264
224.0,3.483237042022982,3.4014171799818933,3.5650569040640705
225.0,3.477343194194679,3.3955233321535903,3.5591630562357675
226.0,3.479517640473673,3.3976977784325846,3.5613375025147618
227.0,3.4750228714332447,3.393203009392156,3.5568427334743333
228.0,3.488751260245165,3.4069313982040765,3.5705711222862537
229.0,3.4855659711876887,3.4037461091466,3.5673858332287773
230.0,3.4889364269141043,3.4071165648730157,3.570756288955193
231.0,3.4795136142745657,3.397693752233477,3.5613334763156543
232.0,3.47217231630538,3.3903524542642915,3.5539921783464687
233.0,3.4811933451554062,3.3993734831143176,3.563013207196495
234.0,3.4711133913815813,3.3892935293404927,3.55293325342267
235.0,3.484177053060012,3.402357191018923,3.5659969151011004
236.0,3.51260875502381,3.4307888929827213,3.5944286170648985
237.0,3.5044977092062095,3.422677847165121,3.586317571247298
238.0,3.5019958334797927,3.420175971438704,3.5838156955208813
239.0,3.493499183090882,3.4116793210497933,3.5753190451319705
240.0,3.4949120448308166,3.413092182789728,3.5767319068719052
241.0,3.506865032631282,3.4250451705901934,3.5886848946723706
242.0,3.511307455511735,3.4294875934706464,3.5931273175528236
243.0,3.4992873416779817,3.417467479636893,3.5811072037190703
244.0,3.495619404583912,3.4137995425428236,3.577439266625001
245.0,3.4915561239612423,3.4097362619201537,3.573375986002331
246.0,3.499531151136087,3.4177112890949983,3.5813510131771755
247.0,3.4966229937903353,3.4148031317492467,3.578442855831424
248.0,3.494277125330918,3.4124572632898293,3.5760969873720065
249.0,3.5054711637014146,3.423651301660326,3.5872910257425032
250.0,3.5346150677503325,3.452795205709244,3.616434929791421
251.0,3.518178911779418,3.4363590497383294,3.5999987738205066
252.0,3.5106207231989437,3.428800861157855,3.5924405852400323
253.0,3.506729417554505,3.4249095555134166,3.5885492795955938
254.0,3.5140872062020647,3.432267344160976,3.5959070682431533
255.0,3.5093865997843077,3.427566737743219,3.5912064618253963
256.0,3.522532425984528,3.4407125639434395,3.6043522880256167
257.0,3.534644436152782,3.4528245741116934,3.6164642981938706
258.0,3.537067135631581,3.4552472735904924,3.6188869976726696
259.0,3.5241169023608006,3.442297040319712,3.605936764401889
260.0,3.5248333356561203,3.4430134736150317,3.606653197697209
261.0,3.532163827807137,3.450343965766048,3.6139836898482254
262.0,3.537906764597445,3.4560869025563563,3.6197266266385335
263.0,3.542368006073982,3.4605481440328933,3.6241878681150705
264.0,3.5397840099991833,3.4579641479580947,3.621603872040272
265.0,3.5450049202244016,3.463185058183313,3.62682478226549
266.0,3.543599193912877,3.461779331871788,3.6254190559539654
267.0,3.5313704491192137,3.449550587078125,3.6131903111603023
268.0,3.52893654656105,3.4471166845199614,3.6107564086021386
269.0,3.527410405065174,3.4455905430240854,3.6092302671062626
270.0,3.5287988752014563,3.4469790131603677,3.610618737242545
271.0,3.522422147389295,3.4406022853482066,3.6042420094303838
272.0,3.525519759845392,3.4436998978043034,3.6073396218864806
273.0,3.5278657348568183,3.4460458728157297,3.609685596897907
274.0,3.5250857613758626,3.443265899334774,3.606905623416951
275.0,3.5250959049137363,3.4432760428726477,3.606915766954825
276.0,3.5281919831148034,3.446372121073715,3.610011845155892
277.0,3.531031564860859,3.4492117028197704,3.6128514269019476
278.0,3.5361940807232246,3.454374218682136,3.618013942764313
279.0,3.537680649840915,3.455860787799826,3.6195005118820034
280.0,3.5299821879266347,3.448162325885546,3.6118020499677232
281.0,3.52012641798345,3.4383065559423613,3.6019462800245385
282.0,3.5069522146602683,3.4251323526191797,3.588772076701357
283.0,3.493760383937261,3.4119405218961725,3.5755802459783497
284.0,3.498388416106496,3.4165685540654076,3.580208278147585
285.0,3.516452449236644,3.4346325871955554,3.5982723112777326
286.0,3.5286013444290103,3.4467814823879217,3.610421206470099
287.0,3.532552758416035,3.4507328963749466,3.614372620457124
288.0,3.5309682177270925,3.449148355686004,3.612788079768181
289.0,3.514905959579268,3.4330860975381796,3.596725821620357
290.0,3.5114450143335287,3.42962515229244,3.5932648763746173
291.0,3.5103461738120036,3.428526311770915,3.5921660358530922
292.0,3.512750068548618,3.4309302065075293,3.5945699305897065
293.0,3.504399794636543,3.4225799325954545,3.5862196566776317
294.0,3.502632740471067,3.4208128784299783,3.5844526025121555
295.0,3.501338337520954,3.4195184754798653,3.5831581995620425
296.0,3.5028588261229237,3.421038964081835,3.5846786881640123
297.0,3.504302336789704,3.4224824747486156,3.5861221988307928
298.0,3.5080350035336574,3.426215141492569,3.589854865574746
299.0,3.505626415706857,3.4238065536657682,3.5874462777479454
300.0,3.50240746971097,3.4205876076698813,3.5842273317520585
301.0,3.5080441362431247,3.426224274202036,3.5898639982842133
302.0,3.5183561946250044,3.4365363325839158,3.600176056666093
303.0,3.5280632130918397,3.446243351050751,3.6098830751329283
304.0,3.52720834003629,3.4453884779952015,3.6090282020773787
305.0,3.519189349365282,3.4373694873241933,3.6010092114063705
306.0,3.5235799670648675,3.441760105023779,3.605399829105956
307.0,3.526282334853041,3.4444624728119524,3.6081021968941296
308.0,3.525086713598274,3.4432668515571856,3.606906575639363
309.0,3.534648664747216,3.4528288027061276,3.6164685267883048
310.0,3.5306067669709593,3.4487869049298707,3.612426629012048
311.0,3.524398770607441,3.4425789085663525,3.6062186326485297
312.0,3.53657032009226,3.4547504580511714,3.6183901821333486
313.0,3.5417725795249857,3.459952717483897,3.6235924415660743
314.0,3.5426166882254697,3.460796826184381,3.6244365502665583
315.0,3.5286157873763573,3.4467959253352687,3.610435649417446
316.0,3.535695137157676,3.4538752751165873,3.6175149991987645
317.0,3.5356692146278115,3.453849352586723,3.6174890766689
318.0,3.53277393227407,3.4509540702329815,3.6145937943151587
319.0,3.53488850082488,3.4530686387837912,3.6167083628659684
320.0,3.5318976313953785,3.45007776935429,3.613717493436467
321.0,3.5375514281545506,3.455731566113462,3.619371290195639
322.0,3.5367324498954975,3.454912587854409,3.618552311936586
323.0,3.5259128603651506,3.444092998324062,3.607732722406239
324.0,3.5360207892153235,3.454200927174235,3.617840651256412
325.0,3.535607194677649,3.4537873326365602,3.6174270567187374
326.0,3.531412987087017,3.4495931250459284,3.6132328491281056
327.0,3.5429276981427456,3.461107836101657,3.624747560183834
328.0,3.5340044259967285,3.45218456395564,3.615824288037817
329.0,3.5351060329448325,3.453286170903744,3.616925894985921
330.0,3.5209489511965586,3.43912908915547,3.602768813237647
331.0,3.526520418661414,3.4447005566203255,3.6083402807025027
332.0,3.5193118650953465,3.437492003054258,3.601131727136435
333.0,3.5118327899022233,3.4300129278611347,3.593652651943312
334.0,3.5107503033501195,3.428930441309031,3.592570165391208
335.0,3.5148466082965637,3.433026746255475,3.5966664703376523
336.0,3.5129495278228595,3.431129665781771,3.594769389863948
337.0,3.5165568402802467,3.434736978239158,3.5983767023213353
338.0,3.51002100786747,3.4282011458263812,3.5918408699085584
339.0,3.5020523070731158,3.420232445032027,3.5838721691142044
340.0,3.5041146856946286,3.42229482365354,3.585934547735717
341.0,3.5130276846576733,3.4312078226165847,3.594847546698762
342.0,3.519619896010372,3.4378000339692836,3.6014397580514608
343.0,3.5201902341585405,3.438370372117452,3.602010096199629
344.0,3.5160136851904116,3.434193823149323,3.5978335472315
345.0,3.5135044400828375,3.431684578041749,3.595324302123926
346.0,3.5247703346354387,3.44295047259435,3.6065901966765272
347.0,3.5220246540504836,3.440204792009395,3.603844516091572
348.0,3.5250464532328274,3.443226591191739,3.606866315273916
349.0,3.529985844769126,3.4481659827280375,3.6118057068102147
350.0,3.5247459322522348,3.442926070211146,3.6065657942933234
351.0,3.5263973890946474,3.444577527053559,3.608217251135736
352.0,3.5281592037805733,3.4463393417394848,3.609979065821662
353.0,3.524353102352077,3.4425332403109885,3.6061729643931657
354.0,3.5148711067564027,3.433051244715314,3.5966909687974913
355.0,3.511261115884007,3.4294412538429184,3.5930809779250956
356.0,3.5113810401120524,3.429561178070964,3.593200902153141
357.0,3.511485958801073,3.4296660967599846,3.5933058208421618
358.0,3.514052627778923,3.4322327657378344,3.5958724898200116
359.0,3.512108674145824,3.4302888121047355,3.5939285361869127
360.0,3.507832261516389,3.4260123994753005,3.5896521235574776
361.0,3.5100947776131597,3.428274915572071,3.5919146396542483
362.0,3.503630724723583,3.4218108626824946,3.5854505867646718
363.0,3.5016440133722413,3.4198241513311527,3.58346387541333
364.0,3.505210774085815,3.4233909120447263,3.5870306361269035
365.0,3.5120840029075713,3.4302641408664827,3.59390386494866
366.0,3.51006757569296,3.428247713651871,3.5918874377340484
367.0,3.510703765070065,3.4288839030289764,3.5925236271111536
368.0,3.518971861422295,3.4371519993812063,3.6007917234633835
369.0,3.5242624341845015,3.442442572143413,3.60608229622559
370.0,3.5325217847912027,3.450701922750114,3.6143416468322913
371.0,3.528705467475934,3.4468856054348453,3.6105253295170225
372.0,3.530500653582625,3.4486807915415363,3.6123205156237135
373.0,3.530064894366362,3.4482450323252736,3.6118847564074508
374.0,3.5249855990732906,3.443165737032202,3.606805461114379
375.0,3.5219768465792023,3.4401569845381137,3.603796708620291
376.0,3.5221762635819105,3.440356401540822,3.603996125622999
377.0,3.5246475502359087,3.44282768819482,3.6064674122769973
378.0,3.5235868226702367,3.441766960629148,3.6054066847113253
379.0,3.524708881543732,3.4428890195026436,3.606528743584821
380.0,3.516467715899885,3.4346478538587966,3.5982875779409738
381.0,3.5206412042174238,3.438821342176335,3.6024610662585124
382.0,3.519338580807863,3.4375187187667744,3.6011584428489516
383.0,3.51685434607977,3.4350344840386815,3.5986742081208587
384.0,3.513425843629675,3.431605981588586,3.5952457056707634
385.0,3.5117267855585546,3.429906923517466,3.593546647599643
386.0,3.5070714236825915,3.425251561641503,3.58889128572368
387.0,3.5116848314637976,3.429864969422709,3.593504693504886
388.0,3.5087696790210194,3.426949816979931,3.590589541062108
389.0,3.4989925370528283,3.4171726750117397,3.580812399093917
390.0,3.503069156069197,3.4212492940281085,3.5848890181102857
391.0,3.5125390645281067,3.430719202487018,3.5943589265691953
392.0,3.507698499562195,3.4258786375211066,3.5895183616032837
393.0,3.5083572650115338,3.426537402970445,3.5901771270526224
394.0,3.505989800839534,3.4241699387984452,3.5878096628806224
395.0,3.491749216717282,3.4099293546761933,3.5735690787583705
396.0,3.493235227599687,3.4114153655585984,3.5750550896407756
397.0,3.496874604157174,3.4150547421160855,3.5786944661982627
398.0,3.4960389698778513,3.4142191078367627,3.57785883191894
399.0,3.4863305248645,3.4045106628234114,3.5681503869055886
400.0,3.4847881952526576,3.402968333211569,3.566608057293746
401.0,3.484988899322985,3.4031690372818963,3.5668087613640735
402.0,3.4888924822922567,3.407072620251168,3.5707123443333453
403.0,3.4914978456812578,3.409677983640169,3.5733177077223464
404.0,3.4843045507125474,3.402484688671459,3.566124412753636
405.0,3.482795756764891,3.4009758947238025,3.5646156188059797
406.0,3.481523553737181,3.3997036916960925,3.5633434157782697
407.0,3.4792044133557822,3.3973845513146936,3.561024275396871
408.0,3.477630859843443,3.3958109978023545,3.5594507218845317
409.0,3.4828588094991386,3.40103894745805,3.564678671540227
410.0,3.4899891778067706,3.408169315765682,3.5718090398478592
411.0,3.489204547487447,3.4073846854463583,3.5710244095285355
412.0,3.48159822985844,3.399778367817351,3.5634180918995284
413.0,3.476112771683782,3.3942929096426933,3.5579326337248705
414.0,3.4764044254844424,3.394584563443354,3.558224287525531
415.0,3.4707343958990475,3.388914533857959,3.552554257940136
416.0,3.467239305871867,3.3854194438307785,3.5490591679129557
417.0,3.4703315728049975,3.388511710763909,3.552151434846086
418.0,3.4725192383272274,3.390699376286139,3.554339100368316
419.0,3.470336949879067,3.3885170878379784,3.5521568119201556
420.0,3.4725625828615154,3.390742720820427,3.554382444902604
421.0,3.4718075566972737,3.389987694656185,3.5536274187383623
422.0,3.4663186466448725,3.384498784603784,3.548138508685961
423.0,3.4636360419221863,3.3818161798810977,3.545455903963275
424.0,3.458989569200866,3.3771697071597773,3.5408094312419545
425.0,3.4566935066743545,3.374873644633266,3.538513368715443
426.0,3.4532615227774865,3.371441660736398,3.535081384818575
427.0,3.458237206089564,3.3764173440484755,3.5400570681306527
428.0,3.460739109986713,3.3789192479456243,3.5425589720278015
429.0,3.4602371424198264,3.378417280378738,3.542057004460915
430.0,3.4624651541884712,3.3806452921473826,3.54428501622956
431.0,3.4535277042194945,3.371707842178406,3.535347566260583
432.0,3.4542189972319024,3.372399135190814,3.536038859272991
433.0,3.4592668082221163,3.3774469461810277,3.541086670263205
434.0,3.464731862486203,3.3829120004451143,3.5465517245272915
435.0,3.4583865935505598,3.376566731509471,3.5402064555916484
436.0,3.4588585177583107,3.377038655717222,3.5406783797993993
437.0,3.4543197460466515,3.372499884005563,3.53613960808774
438.0,3.4566902478656645,3.374870385824576,3.538510109906753
439.0,3.4561112065521824,3.374291344511094,3.537931068593271
440.0,3.455159294192514,3.3733394321514254,3.5369791562336026
441.0,3.456860428500907,3.3750405664598184,3.5386802905419956
442.0,3.454012757689748,3.3721928956486593,3.5358326197308365
443.0,3.4494281049518065,3.367608242910718,3.531247966992895
444.0,3.45523199626111,3.3734121342200214,3.5370518583021986
445.0,3.451735722218657,3.3699158601775685,3.5335555842597457
446.0,3.4541502174808816,3.372330355439793,3.53597007952197
447.0,3.4521064724665163,3.3702866104254277,3.533926334507605
448.0,3.4518291081549575,3.370009246113869,3.533648970196046
449.0,3.447641218348573,3.3658213563074844,3.5294610803896616
450.0,3.4431664908155657,3.361346628774477,3.5249863528566543
451.0,3.4414541338150593,3.3596342717739707,3.523273995856148
452.0,3.444665441027339,3.3628455789862506,3.526485303068428
453.0,3.441455099099003,3.3596352370579146,3.5232749611400918
454.0,3.445219605849093,3.3633997438080043,3.5270394678901815
455.0,3.4471776123176374,3.365357750276549,3.528997474358726
456.0,3.4429793283779317,3.361159466336843,3.5247991904190203
457.0,3.4412979110487365,3.359478049007648,3.523117773089825
458.0,3.4365542298030993,3.3547343677620107,3.518374091844188
459.0,3.433632057925658,3.3518121958845692,3.5154519199667464
460.0,3.430924390146713,3.349104528105624,3.5127442521878014
461.0,3.42859697813569,3.3467771160946014,3.5104168401767786
462.0,3.430790671559576,3.3489708095184874,3.5126105336006646
463.0,3.4340678146278525,3.352247952586764,3.515887676668941
464.0,3.4352772213242573,3.3534573592831687,3.517097083365346
465.0,3.4328994896452043,3.3510796276041157,3.514719351686293
466.0,3.441346390970962,3.3595265289298735,3.5231662530120507
467.0,3.4432001032191115,3.361380241178023,3.5250199652602
468.0,3.4418981921055907,3.360078330064502,3.5237180541466793
469.0,3.4381644252883152,3.3563445632472266,3.519984287329404
470.0,3.44143335026833,3.3596134882272413,3.5232532123094185
