"X0","X1","X2","X3","X4","X5","X6","X7"
1.0072507309113002e-01,5.4841513622470154e+02,6.7247594552479859e+04,1.0089819646351739e+03,8.2348577697559548e+01,7.8033459133412441e+02,1.2205500967888061e+03,1.1749828289400406e+04
9.2172095380574262e-02,1.4982716322334782e+03,6.9233080698415550e+04,1.0242510029897696e+03,8.2013954622379913e+01,7.0335973389708977e+02,1.6593160565941612e+03,1.0016274582632635e+04
1.0288518104937215e-01,5.3815511426160504e+02,8.3796511584343083e+04,1.0390506081157810e+03,8.3042739765729721e+01,8.1992602513863631e+02,1.2152933743741773e+03,1.1999366097010223e+04
1.0361519969249759e-01,5.0515861698531680e+03,7.0405088709017771e+04,1.0402635597833137e+03,1.0336445899416725e+02,7.8712955915292741e+02,1.5218527174992173e+03,1.1514880086765865e+04
1.0898045422777779e-01,1.6924352493857089e+03,1.0291638610956469e+05,1.0137153868926806e+03,1.1541012223976135e+02,8.1290197521850996e+02,1.1219936184423750e+03,9.9556774179658842e+03
1.2448431648284002e-01,1.0464369162296830e+03,1.1419340917963235e+05,1.0039700069002339e+03,8.5778611757362142e+01,7.4714225063455012e+02,1.3650990505806637e+03,1.1490760958452065e+04
1.3693151693425701e-01,4.9835862845904276e+03,7.8214321975191735e+04,1.0937889107579044e+03,1.0907058350519014e+02,7.6643388162577980e+02,1.6025886785244677e+03,1.1593058640138750e+04
1.3403341726471468e-01,1.6423509103541212e+04,7.1105122566987862e+04,1.1077482115094658e+03,1.0156058591799899e+02,7.2885751247397377e+02,1.5744728504826285e+03,1.1975447442483972e+04
1.2518800306204608e-01,7.6328215332265336e+02,6.9639082388306386e+04,1.0896989981073427e+03,7.2739007485242254e+01,7.3635483457907651e+02,1.5178959340782380e+03,1.0002375983347531e+04
9.7738921147826840e-02,3.9062705461205719e+03,6.8346621950806846e+04,1.0062628574190966e+03,7.9427844551339874e+01,8.0729524021588952e+02,1.4099008132693100e+03,9.9919705898762768e+03
8.4499342653579723e-02,1.5441390528204163e+03,7.5287905533414843e+04,1.0032314004775511e+03,7.6003674383682707e+01,7.6934683095746414e+02,1.5496284610394800e+03,1.1734289673249328e+04
1.1888479396187361e-01,4.8375688483754590e+02,6.4518396696427073e+04,1.0153583904462262e+03,1.0265090085300164e+02,7.2487531697899908e+02,1.2262316130608579e+03,1.1587978184870375e+04
7.0648417875193409e-02,5.7263537980118181e+03,7.2969780969934043e+04,1.1075636222485771e+03,6.6139030834787178e+01,7.0280746043019815e+02,1.6524782609082629e+03,1.1796055625759689e+04
1.2556975772709461e-01,7.4886972427252329e+02,7.0550965538936653e+04,1.0726704846953990e+03,6.4542817301154756e+01,7.7238134877042580e+02,1.3335466172707277e+03,1.0688881314196475e+04
1.1199440663073060e-01,4.7312072852435813e+03,7.6242759681799973e+04,1.0540125802342416e+03,8.9103810909798540e+01,7.0432404522544755e+02,1.5382784424949737e+03,1.0176391058053976e+04
1.0252724004206393e-01,1.0292544656666653e+03,6.6228817220647295e+04,1.0545104700248633e+03,9.7701437493620375e+01,7.4152489733282914e+02,1.1285508553694490e+03,1.1969356839103062e+04
7.1030784034675318e-02,7.0700093072636901e+02,7.8284316927777021e+04,1.1097014593360184e+03,7.1974783530567194e+01,7.1053698341930226e+02,1.3817635992885366e+03,1.0765083671348024e+04
7.5309702857216873e-02,3.4237255152996891e+03,1.0447371813766449e+05,1.0503625215426559e+03,1.0173547979672625e+02,8.0618478418872098e+02,1.4484446614245148e+03,1.0794187347817815e+04
1.0986211518116279e-01,4.5164531109585369e+03,7.4817276839098064e+04,1.0428376856313373e+03,6.4741729567637194e+01,7.2208421170830434e+02,1.5053593911176131e+03,1.0508518278771668e+04
1.1945019333921973e-01,7.1292626692012846e+02,9.1148355898922222e+04,1.0667723194473137e+03,6.5474892341578325e+01,7.8277976151685539e+02,1.5268267058678880e+03,1.1899390438461651e+04
1.1333590695414938e-01,1.0662189378155024e+04,9.0781438990511480e+04,1.0981513788488851e+03,9.3487094787603496e+01,7.1709368463760848e+02,1.6581881683559307e+03,1.1960336834199330e+04
9.1416455859187035e-02,1.2992522721591126e+03,9.5373362352589611e+04,1.0404708071796260e+03,8.1896398181396478e+01,7.7368192034229821e+02,1.3446791653897881e+03,1.0053259479258290e+04
1.0079581918046410e-01,5.2327707900321593e+03,9.0917958083499951e+04,1.1024336411893951e+03,7.8923957981617704e+01,8.1042451871862659e+02,1.3431971296656607e+03,1.0802711605650205e+04
1.2461479065233246e-01,2.7159022291768911e+03,6.9303805009206830e+04,1.0888686855673952e+03,1.1333635524768771e+02,7.4917569828768001e+02,1.5606955232907492e+03,1.0952740272482901e+04
9.1170028891729468e-02,1.3611987504440492e+03,7.6496503629098181e+04,1.0328031916854970e+03,9.0823142505665118e+01,8.1489369435123751e+02,1.6690968698778593e+03,1.1678712978301375e+04
9.5962760472471431e-02,4.7411272014428005e+03,7.7218367294707947e+04,1.0823785737315313e+03,9.1758241470200431e+01,7.4009729443409321e+02,1.3565490943710354e+03,1.0959658925941731e+04
1.0278976615984135e-01,4.3488703494327256e+03,6.6267411345389439e+04,1.0009036576274387e+03,1.0686013880884292e+02,7.8792220341205109e+02,1.3449793184587945e+03,1.1852068986342712e+04
1.1036131827721343e-01,1.2319744665993155e+03,1.1466744261492966e+05,1.0918263868994366e+03,7.8524962467770763e+01,7.8213118235609181e+02,1.2833958879477277e+03,1.0536938523753708e+04
7.8972068933650205e-02,8.8335797996557369e+02,1.1551579906629430e+05,1.0507562125109273e+03,6.8201091460614421e+01,7.6786413259208621e+02,1.1993920264974502e+03,1.1941633913364982e+04
1.1461017676856015e-01,3.1498585825847654e+03,1.0763383900071555e+05,1.0312564379084154e+03,1.0840214735892968e+02,8.0948974015974659e+02,1.1459487871680064e+03,1.0643677540748618e+04
8.8712072905773681e-02,1.5033951149890959e+03,9.3880752327683920e+04,1.1090372009316447e+03,1.0787504179716902e+02,7.9697224897881620e+02,1.5016734855045088e+03,1.2016225640518416e+04
1.0331263176326114e-01,2.2632372421896102e+03,1.0014481065112390e+05,1.0071555079316788e+03,9.2861519527506687e+01,7.6082673393250809e+02,1.5511061900776401e+03,1.1060162401576874e+04
8.2803920595050387e-02,1.5140511267689685e+03,7.4827989140338032e+04,1.0574657800252035e+03,7.2906244699545539e+01,8.1956267325566398e+02,1.1489411365521662e+03,1.0050314518739266e+04
8.3695177526046882e-02,2.3690781590479228e+03,6.4852840701179295e+04,1.0069267630364619e+03,6.5738042992072394e+01,7.0973115801099993e+02,1.2312648647663339e+03,1.0318396193583063e+04
1.2385206223040948e-01,2.7454170557433008e+03,8.1379393840470308e+04,1.0845837062469104e+03,1.0459830531113869e+02,7.3443588915769396e+02,1.6045082318160185e+03,1.1594783817154434e+04
1.0688141739061395e-01,8.4954798858758397e+02,1.0566230889422234e+05,1.0685736205289897e+03,1.0011584153506247e+02,7.7716003501736952e+02,1.6217159450964587e+03,1.1901870161182165e+04
7.8346209712962217e-02,7.0485474675018474e+02,9.3832196203381318e+04,1.0010923699592468e+03,1.0461270326330973e+02,7.6921364929346510e+02,1.3881899932458723e+03,1.1845746172248217e+04
1.1432756794028091e-01,8.7193108695638457e+03,9.0673197862507921e+04,1.1043432200500849e+03,1.1246045588760774e+02,7.6641552390907032e+02,1.3184952910574259e+03,1.0667089066147302e+04
8.7459364338294279e-02,1.1487576709476880e+03,9.7958307265385185e+04,1.0650643261388568e+03,1.1207246710594393e+02,7.5410256418528479e+02,1.3615979633611082e+03,1.0517267223461398e+04
7.3751848141782123e-02,1.5813436037281192e+03,7.8027692522860089e+04,1.0131021097659124e+03,7.9344001805841827e+01,7.5266286982283896e+02,1.3410226171216048e+03,1.1297198957568573e+04
8.5656735332054770e-02,2.3399785281530920e+04,8.9075142747140315e+04,9.9732008925759521e+02,6.6504477946982405e+01,7.0144745904911429e+02,1.3373168086003182e+03,1.1045820567127772e+04
8.6863797775183771e-02,1.1269204410702857e+03,1.0274174251639011e+05,1.1063872728370118e+03,7.6989682825954915e+01,7.5681939833649938e+02,1.3432991682423199e+03,1.1810747096178184e+04
8.3962783458183560e-02,1.1394262117675823e+03,1.1251498331391159e+05,1.0888336971951742e+03,8.2601079004448536e+01,7.0327786856748787e+02,1.2944432639330462e+03,1.1314013847553839e+04
9.4978598169032508e-02,5.8111157575232537e+03,1.0113152295653643e+05,1.0255414283285925e+03,8.6366864847278634e+01,7.1089090352441053e+02,1.3265863895654268e+03,1.0590573288067155e+04
1.0635746931781458e-01,7.8985929204294262e+03,1.0333623760198979e+05,1.0107469433817470e+03,6.5679417588405116e+01,7.2513709571908316e+02,1.3277935887398514e+03,1.0592258969124114e+04
1.0334280744595582e-01,3.7888148133570411e+02,8.1066121496461565e+04,1.0685661509938961e+03,9.3648368553095793e+01,7.1855443240480656e+02,1.2194424971552323e+03,1.0430963998869263e+04
1.0083754346253228e-01,5.2523381076687201e+03,9.5459742413455533e+04,1.0945036803695837e+03,1.0871206233891901e+02,7.6670101852772632e+02,1.1720220147523039e+03,9.9805817946358693e+03
9.9725027915910286e-02,1.2152251565102111e+04,9.5308918702577153e+04,9.9799649214854082e+02,9.7518955945684169e+01,7.2160985937960118e+02,1.2569462212495089e+03,1.0805021687344433e+04
9.5559045860628994e-02,6.3959073312129767e+03,1.1313164575319694e+05,9.9277967703226773e+02,6.8556395127782238e+01,7.8874160061028260e+02,1.1809788508975378e+03,1.1208451456497405e+04
7.3408446714216077e-02,5.1059702144905068e+03,9.6247900971050301e+04,1.0981343528747520e+03,1.0859227414873065e+02,8.0266424845178608e+02,1.2317845621545102e+03,1.1315039889288193e+04
1.0932375298302399e-01,1.4892359452754049e+03,6.6143780234937949e+04,1.0712720878479579e+03,9.7719883099815604e+01,7.8393524370882687e+02,1.3839763751844093e+03,1.0167409927269488e+04
8.1972061800493268e-02,3.1542966738418486e+03,8.3871032402550190e+04,1.0840892760320226e+03,8.8063442692591892e+01,7.6073016852880653e+02,1.3544552197860050e+03,1.0451284711614573e+04
8.9232275655712415e-02,8.4575380260742486e+02,1.1267753931114901e+05,1.0690565999170992e+03,9.0107244229396727e+01,7.1736144685309341e+02,1.4796514775056269e+03,1.1584231632334118e+04
8.9818701189307654e-02,3.5325267997334290e+03,8.4436971008950859e+04,1.0156761776033121e+03,1.0267851820946339e+02,7.3884327261276144e+02,1.4934593558993756e+03,1.1724367931117780e+04
9.2330157199655538e-02,1.5349019996696345e+03,9.0074757748097560e+04,1.0754408010837922e+03,1.0021423565185589e+02,7.0478906141839889e+02,1.6467811452871715e+03,1.0871696306499862e+04
1.0272159666070453e-01,3.0939462082166588e+03,1.1062437229522053e+05,9.9278107936733636e+02,1.0695926849150538e+02,7.3474200437881393e+02,1.1717657031667654e+03,1.0625771994104165e+04
8.2449542997535749e-02,2.3698758827179463e+03,1.0344015807611657e+05,1.0146379097273382e+03,7.6620879833840789e+01,7.4416329493053092e+02,1.2637494208157020e+03,1.0998668162414444e+04
9.3421855883089738e-02,4.4617467762991282e+03,8.5165743440245133e+04,1.0311327622164479e+03,1.0935132986362673e+02,7.7196748027497426e+02,1.4849561025690427e+03,9.9640284611378229e+03
1.0815854486037411e-01,1.3127831160015387e+04,1.1338811343568031e+05,1.0917246117649615e+03,9.1140669022232188e+01,7.7546955711444537e+02,1.1942569908766432e+03,1.0298484806789327e+04
9.1104507256024578e-02,1.3848886111140846e+04,9.8737898262233779e+04,1.1031354803814347e+03,1.0692714780201183e+02,7.2527097159695893e+02,1.6293180194796271e+03,1.1484503522907688e+04
1.4218537697639169e-01,8.4725214300162554e+02,9.1706990627801817e+04,1.0177883454932638e+03,6.6542284083512257e+01,7.0102915828174343e+02,1.5009547709438680e+03,1.0248117472211497e+04
9.6844479334868283e-02,3.5376224723712389e+03,1.0779797069359489e+05,1.0638442825242623e+03,9.2366313235911704e+01,7.6146245580295999e+02,1.5033854393635177e+03,9.9421040171583500e+03
1.1524799395577773e-01,3.4371154625712870e+02,1.0246303793062334e+05,1.0793514858778258e+03,9.0360110858882152e+01,7.8317857419246184e+02,1.3687498340383302e+03,1.1405394715056795e+04
1.0817883369779811e-01,2.9741381669730622e+03,1.1374122623879355e+05,1.0851521227748171e+03,6.8723358943811320e+01,7.5796313656059704e+02,1.4266556062312807e+03,1.0493573188916340e+04
1.1590113341299622e-01,8.0532349171263354e+02,1.0733732261790959e+05,1.0233450561570851e+03,7.5668338338917891e+01,7.1304835731483888e+02,1.6595488849105045e+03,1.0026660926916828e+04
1.1104885684844593e-01,1.5029162052985985e+04,9.0594224028922283e+04,1.0220271753084145e+03,1.0352131840949907e+02,7.2446733328447101e+02,1.1759375393864900e+03,1.1271769586182490e+04
1.1274591350763917e-01,2.6519412177408176e+03,1.0625052412495435e+05,1.0527598827171034e+03,8.0665202927018981e+01,7.6422453493990110e+02,1.1528794078831038e+03,1.0999007321160769e+04
9.5837401263985489e-02,5.5791888447125839e+03,1.1406300503977470e+05,1.0688305442103374e+03,8.4402176852743494e+01,7.9599489384669835e+02,1.4068766480216955e+03,1.1435914639572333e+04
8.7608762046707034e-02,1.2799602333796856e+03,6.3744324458683412e+04,1.0573484538459531e+03,6.5778496556438029e+01,7.0484775119104677e+02,1.2110594624465114e+03,1.1641880029679643e+04
1.1124705780400942e-01,1.6805847106428093e+03,1.1017004506396010e+05,1.0280709315529493e+03,1.0177450497244124e+02,8.0018409157155133e+02,1.4478793307022395e+03,1.1623578151721536e+04
8.8334741489375743e-02,8.1450073006321918e+02,1.1245833524270155e+05,1.0300031801200651e+03,1.0619572859705480e+02,7.2393699312626495e+02,1.2334513567818403e+03,1.0816760094791816e+04
1.0849732389194293e-01,1.5534071289783983e+03,8.4999936774872243e+04,9.9009241022751223e+02,8.4380921175539399e+01,7.1481947838592919e+02,1.6793933312905676e+03,1.1642418321317160e+04
1.1297165102111502e-01,7.6064605192214613e+03,8.1892128305293852e+04,1.0067317641823656e+03,9.1568129258304765e+01,7.9503345537403470e+02,1.5227371587224875e+03,1.0559347698461816e+04
7.0028627603019408e-02,6.6804395593006248e+03,6.4152623068091816e+04,9.9865312999275375e+02,6.6791292198755983e+01,7.2225833304210084e+02,1.6449158535951844e+03,1.0906991148474013e+04
1.2456656920523847e-01,1.1465743667386405e+03,7.9145371975399888e+04,1.0266398378131375e+03,8.7886206908353699e+01,7.1146925974685894e+02,1.4192848861630107e+03,1.0609084362011170e+04
9.1631936258656066e-02,6.1946287757928314e+02,1.1221647035691894e+05,1.0349886738704686e+03,7.5093793314140285e+01,7.2091279490107183e+02,1.4510083720063799e+03,1.1424679418591131e+04
1.1874797439306828e-01,6.6596403770540803e+02,6.3509624310178115e+04,1.0909087154634410e+03,1.0853595164978563e+02,7.2373615755295498e+02,1.1893732358412080e+03,1.1122618769263066e+04
1.0470761356062198e-01,3.8721171112215975e+03,7.1661690655820654e+04,1.0223437928834040e+03,9.8575096444197257e+01,7.6363006552354079e+02,1.2152531791961269e+03,1.0577026740062123e+04
8.5937058727441368e-02,5.6328974070293953e+02,6.5212010246248130e+04,1.0302475526094149e+03,8.0533484479227639e+01,7.2229235178400779e+02,1.3197320295892098e+03,1.0232227952096320e+04
1.2370111168480072e-01,9.2200041573351001e+01,7.0692827642778037e+04,1.0444587867451444e+03,9.5062332279854743e+01,7.4299691788821633e+02,1.3250760320607694e+03,1.0797325479179330e+04
9.4633885406017734e-02,1.1410934262876972e+04,9.9779880008450942e+04,1.0061507382296249e+03,1.1524141659461580e+02,7.2971198576907716e+02,1.5498956654540289e+03,1.0354057892311566e+04
1.2059823050919471e-01,3.3145763939368080e+04,1.0948279398457543e+05,1.0237388250990598e+03,7.5975794885443094e+01,7.5969239399119249e+02,1.3570007586190600e+03,1.0059331184403181e+04
1.1159685626349121e-01,3.4842590990194935e+03,1.0814652915502785e+05,1.0123924114118863e+03,1.1068984449828847e+02,7.7047697387514950e+02,1.6690458546795007e+03,1.1578238014295001e+04
1.0250826787156034e-01,1.2633216434259000e+03,1.1453484828634193e+05,1.0883952526098763e+03,9.4972086882668719e+01,7.1256711136344609e+02,1.1819335668004478e+03,1.0755759361016389e+04
1.0889853478052301e-01,4.3044591123242617e+03,6.9434913477778304e+04,1.1030237873572855e+03,9.2594276548829754e+01,7.3037384011323081e+02,1.3289023598025206e+03,1.0958992127537758e+04
1.1912698252431435e-01,1.2001214620357261e+04,1.1393382311178578e+05,1.0255925659725490e+03,8.7171873362275448e+01,7.1886239111928785e+02,1.4514427620051194e+03,1.1414504281465066e+04
5.8668611060933795e-02,2.0246504011522638e+03,1.0153614521297562e+05,1.0832964543483679e+03,8.0231635330067760e+01,7.8778119919318556e+02,1.2038717553094282e+03,1.0834073396103402e+04
1.0844925771825512e-01,2.8689756941510741e+03,6.8630624854106456e+04,1.0421373309227788e+03,7.7854643491530837e+01,7.9773879852242430e+02,1.2511167815966944e+03,9.9630239540269340e+03
8.1847866051119669e-02,4.2155823199150855e+03,1.0312321218415625e+05,1.0056055497048983e+03,8.4270863244179807e+01,7.9103787923275195e+02,1.5186205568921707e+03,1.0418800985136946e+04
9.0989988179666345e-02,1.2250783309829369e+03,8.9454181951090475e+04,1.0106335203867479e+03,6.7880045053444718e+01,7.8930808300971535e+02,1.6555336631388159e+03,1.1251273417045695e+04
8.8343265238133559e-02,2.3700005949516931e+03,9.4609130685341370e+04,1.0714523216524688e+03,8.9483365967740824e+01,7.3211020544823259e+02,1.1817736598611662e+03,1.1716406297379985e+04
8.3336987174281035e-02,1.6803641547174529e+03,1.1300217576306722e+05,9.9368811970472620e+02,7.4983895998660742e+01,8.1130207850897614e+02,1.4389066416471783e+03,1.1420481405002480e+04
1.0880774767009788e-01,1.7450643684683548e+03,1.0880317069255668e+05,1.0256780419996553e+03,1.0141957967045036e+02,7.6535463080985926e+02,1.4393313306365153e+03,1.1987929905814111e+04
9.6469084140539840e-02,2.3698647260462585e+03,1.0541326209564036e+05,1.0502808218609350e+03,8.4570513639142277e+01,7.8572932964215147e+02,1.3784598934023015e+03,1.0357240572954830e+04
6.8916814996191386e-02,1.5383050245524503e+03,9.5833443578088132e+04,1.0434772832973640e+03,7.7999285101523085e+01,7.9245308405326296e+02,1.3651606039309595e+03,1.1351007012992055e+04
7.7490029311614625e-02,1.1007901630110193e+03,1.0063174761908289e+05,1.0127208986559930e+03,7.7372430240176911e+01,7.3563821408742820e+02,1.2211912419292337e+03,1.0642921114294706e+04
1.0220468330209238e-01,4.4794528004284030e+03,1.1464413091990250e+05,1.1030003856074618e+03,6.6572383114207213e+01,7.5295444418068519e+02,1.2088211233773902e+03,1.1128909685681911e+04
1.0420456632330544e-01,1.6267496337489023e+04,8.4226326745387778e+04,1.0168176161183728e+03,9.6868086052488735e+01,7.0243960276851965e+02,1.5760671968436750e+03,1.0061161014765772e+04
9.5898767402523774e-02,8.6386933374834609e+02,8.4155583823853551e+04,1.0243277735469676e+03,1.1093927730638137e+02,7.3854366892322116e+02,1.1365674702173994e+03,1.1569853586707639e+04
4.8089477686422327e-02,7.1910755838049522e+02,6.4453688591250895e+04,1.0044620933090661e+03,7.7086290327683145e+01,7.7011140341522025e+02,1.6629206462589923e+03,9.9198877805612865e+03
9.2889363714647177e-02,7.7016247271066077e+03,8.1784806920590752e+04,1.0823282537251089e+03,1.0006528839906889e+02,7.5983818661150372e+02,1.4710087006355454e+03,1.1516411717222216e+04
1.0080261448976768e-01,5.4880267621061591e+02,8.0566949996503594e+04,1.0773938515964674e+03,8.2294510203057399e+01,7.3580488715580896e+02,1.1486198832750108e+03,1.0197925196600725e+04
1.0979709189528092e-01,3.5683232236331210e+03,1.0561144182312174e+05,1.0620025462647138e+03,7.5685770195270464e+01,8.1354079389515209e+02,1.5164687047624070e+03,1.0928227875542985e+04
7.5183496230520397e-02,8.2403676181041533e+02,9.3149123125776969e+04,1.0258598520305138e+03,8.2682450622220912e+01,7.2677313092890438e+02,1.1787578543361606e+03,1.0419841613115264e+04
1.1367441154523343e-01,2.5358474907789778e+03,6.6896667070426163e+04,1.0560118923002892e+03,7.1822644957532688e+01,7.4060391528315859e+02,1.1764980457984391e+03,9.8782813571279494e+03
1.0793754529183720e-01,7.4079855630152224e+03,6.6376019896768121e+04,1.0291083206491060e+03,1.1257063609035828e+02,8.0926453873905393e+02,1.5425498419401713e+03,1.0340127878853185e+04
8.7769770782778672e-02,2.1861683136291854e+03,1.0743273880032117e+05,1.0257991056662231e+03,7.9274209576966513e+01,7.5363461807698229e+02,1.2355791019163387e+03,1.1389591032075077e+04
1.2609709044648276e-01,9.4844238419249211e+02,8.0615094621189666e+04,1.1033712457963275e+03,8.3786854409067516e+01,8.0080323296765368e+02,1.2397416611543799e+03,9.9952656741384872e+03
9.4362802547369187e-02,8.2237272387008147e+02,6.8836974645616312e+04,1.0411286202476090e+03,1.0601010930913365e+02,7.2386361445727437e+02,1.2136002674712608e+03,9.9570072975250241e+03
1.1293608333739152e-01,9.1336206385312619e+02,1.1259420074603416e+05,1.0248983574752626e+03,9.2325524275331290e+01,8.1216429101263373e+02,1.5303280301046502e+03,1.1189565237800694e+04
1.0801344948506889e-01,2.3162040290961195e+02,1.0398113594381721e+05,1.0984099518740400e+03,6.7551122948311800e+01,8.0342969115911637e+02,1.6572890621714230e+03,1.0046782244526910e+04
1.1644186042267769e-01,5.8087108328634235e+02,1.1372579505981808e+05,1.0255051281001763e+03,9.6371505050531994e+01,7.9830907095040186e+02,1.6031906957847705e+03,1.1792225778111169e+04
1.0955004708880776e-01,8.7579647074388504e+03,9.7289423874025932e+04,1.0294669607871579e+03,1.0943016070631060e+02,8.1718843243018182e+02,1.2330525091371862e+03,1.0109544242847094e+04
1.1397715341754883e-01,1.0223783033974702e+04,7.3825680736159280e+04,1.0613769754814227e+03,6.9472523109589019e+01,8.1255999599638858e+02,1.4698881228953912e+03,1.0560224923689620e+04
9.8345350425724759e-02,1.1997188084797226e+04,8.5631558451351972e+04,1.0505274526118517e+03,7.7787276308682067e+01,7.7167293192399211e+02,1.5783728794743454e+03,1.1627868380075179e+04
9.2427330718660106e-02,8.8226768775694859e+02,7.5515653806903720e+04,1.0601187969505902e+03,8.4474414095143345e+01,7.1529932045058649e+02,1.4467783162552730e+03,1.0753853253180039e+04
1.2662771985900678e-01,4.3930163115384107e+02,7.8500002261703718e+04,9.9942589120680520e+02,8.8036188588571719e+01,7.0383990462696204e+02,1.3211084172149417e+03,1.1038702302408255e+04
7.4427504090172097e-02,2.6089629783791920e+03,6.4766067993378078e+04,1.0732214614941972e+03,7.9496725273510364e+01,7.7099889161108763e+02,1.5943005027963154e+03,1.1685781193090495e+04
9.9107799332713145e-02,4.6976235902788612e+03,1.0607577000571243e+05,1.0010268826452666e+03,7.3891384216454071e+01,7.4922777008695448e+02,1.6229640654682162e+03,1.1647131246905403e+04
1.0596615285805340e-01,3.9719403867188166e+03,1.0872124824734271e+05,1.0527596666405020e+03,1.1133616999538515e+02,7.5000613904112402e+02,1.1728737404752924e+03,1.1268650392961503e+04
1.0324864709790495e-01,4.4899943067413960e+03,8.0275581758107437e+04,1.0218530670291157e+03,1.0589415907106810e+02,7.1236890842907042e+02,1.6457425964547981e+03,1.0103981451612603e+04
9.0402899223376687e-02,2.8557539172287461e+03,9.4537571071071143e+04,1.0728061356830876e+03,1.1111602849969468e+02,8.0995384249888343e+02,1.4754579286355627e+03,1.1583304058287889e+04
8.7077816552254841e-02,7.8516710002967229e+03,7.0119055978850141e+04,1.1041391053395644e+03,6.9859060155536071e+01,7.5786837422024075e+02,1.2422970609661863e+03,1.0971725457178753e+04
6.3510649132414415e-02,9.0851235768479619e+03,8.7994861937543625e+04,1.0808313969015062e+03,1.0239116991442961e+02,7.2666769104714899e+02,1.3378183146502411e+03,1.1510562460662537e+04
1.0272560766623876e-01,7.3921617359077425e+02,9.4916773973865915e+04,9.9713509644621752e+02,7.5981513344581330e+01,7.4775844166615423e+02,1.4736289903856846e+03,1.1580312748848228e+04
1.2542549696888078e-01,2.1192748085055150e+03,8.3368658648280645e+04,1.0110376749139596e+03,8.8329584363920645e+01,7.9667279977395003e+02,1.3712800868028687e+03,1.0368013777429303e+04
7.1219329816524096e-02,3.9324254879297318e+03,8.7466857602055170e+04,1.0504124429131271e+03,7.4500093348784858e+01,8.1698583815434426e+02,1.6423544173037615e+03,9.9768388482316368e+03
1.0632622129639098e-01,7.4721413942160950e+02,7.4099649311982183e+04,1.0168522669564752e+03,8.8751637940791653e+01,7.2891656800153726e+02,1.4791238704825139e+03,1.0286839114699269e+04
