"X0","X1","X2","X3","X4","X5","X6","X7"
1.1510894898907796e-01,1.0091985590859276e+04,7.0252633435379321e+04,1.0457855943167333e+03,1.1549129084485494e+02,7.0763708184014479e+02,1.2589399064993318e+03,1.1723022126957972e+04
1.0376894527098826e-01,3.9317202580802209e+03,8.5377746331857867e+04,9.9947316679900814e+02,1.1480842651776481e+02,7.1943246213724115e+02,1.1645884844906254e+03,1.0362966767181460e+04
9.9022373234318894e-02,8.0429838751041609e+02,8.7021146620164945e+04,1.0125427933774802e+03,1.1281667874834855e+02,8.0140384617965083e+02,1.5152036849439712e+03,1.1349196449473564e+04
1.0165630743601456e-01,2.6689871628677824e+03,1.0978350587064010e+05,1.1008546994539197e+03,6.8247567810010239e+01,7.4381638135305980e+02,1.2252316749328838e+03,1.1089582959111081e+04
1.2162317911758566e-01,4.2862038374161675e+03,9.0824777798801777e+04,9.9029414565493835e+02,7.1236045275189028e+01,7.7287743983530436e+02,1.2582367097440433e+03,1.0310354176172516e+04
8.6060613605493289e-02,4.5798180123867833e+03,7.6525241437919831e+04,1.0693813215044343e+03,7.4804022742115990e+01,7.0876233998810073e+02,1.1988351137017517e+03,1.0581652917666697e+04
1.1442933906076697e-01,4.4595059824629416e+03,1.0593010608200148e+05,1.0077548133502011e+03,8.8839591286601774e+01,7.1036381550900740e+02,1.2297075783312148e+03,1.0680684714588770e+04
1.1089862987029410e-01,8.3216325741769087e+03,6.8334118380291562e+04,1.0442137020926568e+03,1.0287585633194436e+02,7.3942096653510373e+02,1.6086012636559567e+03,1.1299993452065683e+04
1.0431892894517264e-01,2.3080031732503626e+03,7.1423928728231040e+04,1.1011931871485183e+03,1.1300379030015478e+02,7.5332218824945835e+02,1.5565397396453225e+03,1.0481656489451414e+04
1.1699546152869443e-01,1.9942991610120666e+03,9.9489677411879689e+04,1.0531376006747546e+03,6.3736215652059435e+01,7.7402960485455571e+02,1.4375858072816648e+03,1.0529224388916244e+04
1.2001329884406632e-01,3.5068757273699885e+03,7.9579629152965848e+04,1.0257488820314450e+03,1.1390125076553113e+02,7.8360227415012957e+02,1.2685509460163485e+03,9.9332399951343959e+03
1.0596682081879327e-01,1.0006134987003124e+03,7.0154081499811902e+04,1.0888411925758146e+03,7.5974193255934949e+01,7.0598146391210685e+02,1.4906863641440948e+03,1.1180966915558474e+04
8.5154978384723370e-02,6.6105277258345359e+03,1.1053591896523617e+05,1.0475328336409893e+03,1.1214316552797908e+02,7.2300292898966416e+02,1.6501715563626208e+03,1.0728376889815032e+04
1.0468092106415201e-01,7.4279649887131200e+02,9.6443791870481087e+04,1.0895137976521000e+03,1.0427711171096431e+02,8.0116431392203936e+02,1.1249592363188765e+03,9.8826704592840997e+03
9.8984057214794224e-02,2.9514866089309744e+03,9.7227236619376054e+04,1.0601863960292690e+03,7.2790690456684246e+01,8.0208093624810226e+02,1.4162655810794543e+03,1.1306644456354512e+04
1.0138867798253326e-01,9.3916453203167348e+03,7.4370113734403916e+04,1.0274747631314606e+03,8.1557068744503894e+01,7.9740823153424822e+02,1.5336105996111021e+03,1.1638351788213051e+04
7.2525285703618242e-02,6.6230163577619328e+02,9.8591636168280937e+04,1.0344455712474869e+03,9.2189792101601270e+01,7.2701526822898199e+02,1.1807910281176673e+03,1.1536391998110510e+04
7.5251497200401307e-02,1.9383156943657111e+03,9.3690110891969292e+04,1.0622189877545120e+03,9.6884354910298242e+01,7.9758904735117869e+02,1.4748814357265705e+03,1.0033335217007476e+04
1.1746204335206667e-01,9.7463711444797434e+02,1.1255920141397809e+05,1.1067099155368855e+03,9.1740413105259165e+01,7.5432853457816418e+02,1.1872462069108974e+03,1.1776494849295646e+04
8.5025777331794256e-02,1.5723749837223522e+03,9.4785326078144528e+04,1.0841523134902616e+03,7.0541323418610219e+01,8.0187081025132500e+02,1.3422483428190437e+03,1.0404416739292550e+04
9.3980408427025833e-02,2.4182739980185102e+03,6.8315152475284049e+04,1.0063684540517165e+03,7.7733584052693828e+01,7.3338600633012834e+02,1.2331370416252330e+03,1.1421997018819198e+04
7.5417192875085054e-02,2.7398695484959885e+03,7.1421601343359798e+04,1.0869917318019325e+03,1.0823308320895038e+02,7.7791759324493910e+02,1.3248240884054867e+03,1.1095111909848054e+04
8.7783903063366239e-02,1.0483007006620077e+04,1.0045664379872952e+05,1.1074416978322161e+03,1.0185051878864428e+02,7.1889306448612535e+02,1.3072891574089128e+03,9.9657119035337291e+03
1.0931180341079702e-01,6.1190254111502315e+02,6.3884071652067098e+04,1.0554247388822835e+03,9.7115088329522678e+01,7.0699211029734363e+02,1.3378141298691016e+03,1.1190538429723492e+04
1.1277759692679180e-01,1.2028334292089189e+03,7.3991985518854141e+04,1.0066928116094020e+03,7.0241210818679704e+01,7.7364120643218894e+02,1.3793374712617181e+03,1.0802728496139523e+04
1.0711605972102592e-01,3.9372597545752222e+02,7.1340135061826892e+04,1.0452135642063217e+03,9.8357589799707938e+01,7.7857747452704859e+02,1.1855801498650605e+03,1.0638117983541526e+04
1.0269671717444227e-01,1.8839518309760449e+03,1.0430864107136073e+05,1.0999391466584252e+03,9.2418715341182647e+01,7.4825192802636684e+02,1.3438185190918371e+03,1.0290909436458154e+04
1.0724725968624745e-01,4.9844019040021089e+02,1.0309811188452157e+05,1.1056621102318170e+03,1.1075418825953713e+02,7.0122463254837191e+02,1.4655593430353879e+03,1.1792107284157088e+04
1.0836073442133075e-01,1.0772768148080893e+03,9.2895754565926400e+04,9.9325771545826296e+02,1.0257057518406884e+02,8.1379759918174523e+02,1.5368435678029855e+03,1.0859776618173586e+04
1.0401681766582903e-01,9.5879784577969385e+03,8.8660941123845332e+04,1.0659142005271801e+03,7.5633712989859930e+01,7.0383306875375456e+02,1.3129589342442725e+03,1.1160040156695173e+04
8.3189089154345364e-02,9.3781062311434971e+02,1.0679655166801701e+05,1.0743215057608240e+03,6.4335640369564757e+01,7.8230593271562657e+02,1.3782670137021084e+03,1.0432012981146414e+04
1.2704212031284642e-01,1.4524639225397498e+03,9.5816932451203829e+04,1.0651696159026478e+03,1.0946491722242178e+02,7.9354923038365700e+02,1.3090628297079174e+03,1.1070206015875645e+04
9.3830404958930733e-02,1.8687575303852143e+04,7.2727383292451617e+04,9.9425601240489220e+02,1.1590819748481529e+02,7.0886925854683761e+02,1.1506997628327870e+03,1.0816465343545526e+04
1.1587212264184321e-01,1.1404855439520511e+03,8.5275788144737118e+04,1.0659239630324150e+03,6.4215102187848828e+01,7.9753752816371855e+02,1.1619846480027911e+03,1.0035993955322834e+04
1.0473675083849356e-01,1.0982624257066796e+03,1.1220718379094262e+05,1.0809114593496840e+03,7.0147676679636405e+01,7.2291138551214942e+02,1.6179901325479245e+03,1.1327779655062073e+04
9.1166540208719352e-02,9.6942102062968991e+02,1.1144006583473316e+05,1.0080938298427307e+03,1.1121289629357238e+02,7.3473703816816396e+02,1.1463202396473525e+03,1.0390405379712942e+04
1.3405542837633741e-01,2.5023164227585858e+03,1.0212300384520399e+05,9.9375438463552632e+02,7.8851616627256405e+01,7.8287404778252539e+02,1.5953220410972922e+03,1.1276804264119301e+04
1.1661142442055894e-01,3.7422242971536916e+03,8.5884929528578767e+04,9.9626048259800314e+02,1.0946583859058117e+02,7.7892160548325785e+02,1.6551668564772669e+03,1.1390277936390785e+04
1.0858284404670041e-01,4.2641935377626414e+03,9.5338021236091896e+04,1.0038460701392426e+03,9.3357314254142707e+01,7.9953624408036887e+02,1.6113001220168949e+03,1.1039689015857793e+04
1.0909267497230257e-01,1.1647622547573246e+03,7.3959467640466857e+04,1.1063125623457117e+03,7.9484064696899168e+01,8.1093673044816444e+02,1.2012569060580829e+03,1.1859923870911392e+04
9.6886560617860176e-02,1.8037280067909198e+03,6.6366936396617573e+04,1.0802217583183615e+03,9.4510616763295928e+01,7.2792037091573275e+02,1.1986720204388746e+03,1.0429691057916298e+04
1.0564811936826732e-01,4.5230091350292205e+03,9.0119489296024243e+04,9.9897318912385015e+02,1.0611583408340218e+02,7.7070968550899636e+02,1.5882079317358784e+03,1.0123514439225799e+04
9.8104897358649981e-02,6.0600060264025360e+03,7.7855405727224381e+04,1.0709236262304621e+03,8.4684481264290639e+01,7.3207535485432231e+02,1.3775659989707774e+03,1.1630417256310449e+04
1.1412572271010513e-01,3.2242788758969350e+03,9.8156747835543676e+04,1.0329076041389783e+03,6.8002713887796531e+01,7.2005379182878983e+02,1.4714826359261601e+03,1.1402256116567487e+04
1.2617983549783718e-01,8.4474120213773415e+02,8.5155854642407648e+04,1.0733355758636364e+03,7.4503916002111751e+01,8.1407952212767657e+02,1.6164088629609853e+03,1.1472502699509547e+04
1.1151803336240060e-01,3.6922631280021500e+02,8.1421079019049925e+04,1.0839512269236734e+03,8.1092735042437610e+01,7.7662741772505842e+02,1.2709987204145084e+03,1.0455105455051869e+04
1.0304948278165346e-01,9.8205385971079158e+02,7.0599065145051471e+04,1.0015987810630875e+03,1.0885172953095703e+02,7.0794540772328776e+02,1.4188263144583614e+03,1.0909182002142812e+04
1.0229803154654502e-01,7.0436068929442342e+01,1.1108806656434343e+05,1.0665837199564949e+03,7.2482593193676891e+01,7.6184117270537365e+02,1.3459902850482472e+03,1.1187416044416668e+04
9.9066171444739740e-02,2.1417393634959167e+03,7.2380349899073219e+04,1.0147569313753579e+03,1.1031763423263683e+02,7.2357561369179439e+02,1.6051483765724452e+03,1.1553645335555157e+04
1.0166946521352080e-01,8.2122058912298016e+03,7.7294078372660311e+04,1.0471680716491603e+03,9.9354967394284884e+01,7.4035400547446795e+02,1.1733972836836551e+03,1.0380794324646940e+04
9.6154178772314872e-02,1.6213284476461522e+03,6.4752392250131161e+04,1.0368796192635789e+03,1.0152378868041242e+02,7.1714439999256842e+02,1.4806208534167995e+03,1.1536521229417558e+04
9.6774593637326781e-02,8.9911949211075389e+03,8.0813217794167649e+04,1.1018107903812120e+03,1.0891007652049086e+02,8.1550053770832119e+02,1.5605781059731617e+03,1.1367543822166936e+04
9.9905451223082226e-02,5.6958950681964479e+03,1.0542320088069886e+05,1.0879373229415451e+03,9.2144301415491100e+01,7.8905765526176015e+02,1.5595636736944975e+03,1.1321535010254531e+04
8.9931598932507059e-02,4.7781148823122089e+02,7.9380447681996608e+04,1.0889830230702232e+03,6.4359009369964213e+01,8.1600675710738449e+02,1.5606210780802992e+03,1.1849812664793926e+04
9.3929778644375711e-02,2.4818595210837284e+03,7.7481073378866524e+04,1.1097206607945532e+03,1.1533606585329136e+02,7.2242307690280722e+02,1.4989545067670451e+03,1.1877435513940130e+04
9.4437870710428778e-02,2.4940022322466757e+03,1.1343765839086374e+05,9.9629252146440672e+02,1.0682698546778812e+02,8.0335850807849874e+02,1.5514624243092060e+03,1.1827850233276289e+04
8.6458115326279963e-02,9.3983069330242852e+03,1.1544273928015752e+05,1.0906202839780562e+03,1.0218975887974645e+02,7.1571858784891811e+02,1.1569683783070252e+03,1.0157350592094828e+04
1.2595099187000167e-01,1.2733073592837770e+03,6.6286663210198443e+04,9.9290323970075826e+02,6.3475940005837053e+01,7.6897939375684848e+02,1.4147340808821255e+03,1.2025212424409518e+04
1.0188010663876004e-01,5.3041420272728747e+03,6.8726753316971459e+04,1.0524383518366988e+03,7.7101045789502763e+01,7.6027952416594246e+02,1.4498725571407381e+03,1.1917579047668252e+04
8.2860235162262458e-02,5.2859899913736717e+03,1.0325304498327646e+05,9.9314859985604710e+02,7.8869066063622370e+01,7.3355018083195614e+02,1.5564130529678293e+03,1.0805111903160701e+04
8.5367362080811818e-02,5.9173059573399746e+02,1.0322308730223562e+05,1.0949030993269730e+03,1.0193698488645518e+02,7.9927039670025340e+02,1.2828891543702214e+03,1.1123382830347247e+04
1.1623566760247693e-01,6.9272225231561583e+02,1.0469046712161196e+05,9.9311781561532302e+02,8.1199750994976228e+01,7.6215050668560377e+02,1.1468275909445526e+03,1.1203637646556454e+04
9.3603331779067087e-02,9.1336911460733234e+02,9.5854095320383378e+04,1.0775285722329993e+03,1.0142405087963422e+02,7.5479018880608203e+02,1.4749463118635535e+03,9.9961195566077458e+03
9.5990211372923143e-02,3.7624093874175401e+03,8.1847727711676722e+04,1.0401664806293529e+03,6.9129721482038718e+01,7.0054218885645957e+02,1.2779712960441148e+03,1.0724289468963991e+04
1.1611580119650552e-01,3.5685781955308375e+03,9.8824105246601568e+04,1.0126672414857214e+03,1.0198606923225913e+02,7.7345897581348731e+02,1.2809107659914430e+03,1.0655025742513331e+04
1.1136334499032069e-01,5.5367964437981682e+03,8.1288800193664370e+04,1.0344589348932554e+03,9.4787568589696107e+01,8.0158275351163570e+02,1.3872257072450816e+03,1.0771104455669676e+04
1.0769420741457965e-01,3.5697321425796595e+03,9.3687710743057396e+04,1.0883184390058270e+03,6.9041182265583558e+01,7.3409460388085699e+02,1.2181147252977553e+03,1.1855566401968445e+04
8.1847087177513225e-02,6.5666208028474657e+03,7.8803937744403142e+04,1.0725005681163113e+03,1.1135921546773373e+02,7.6921486460199708e+02,1.1220483093098283e+03,1.1720230447616661e+04
1.1834433568086031e-01,1.6390343061479443e+03,8.0423988923362398e+04,1.0072310648516763e+03,8.9366010997246548e+01,8.1968160391374613e+02,1.3064735846355563e+03,1.1958719056708276e+04
1.0687662531527557e-01,1.6356758673307504e+03,1.0006888636167019e+05,1.0684192508574747e+03,9.6247649947538264e+01,7.9337222572315034e+02,1.5227020943820362e+03,1.1649270483817138e+04
8.0564099629648403e-02,8.3306428353672636e+03,8.8841193563005407e+04,9.9118177627684361e+02,9.9395128022844105e+01,7.8091919796554737e+02,1.5173961334967873e+03,1.0850168063136443e+04
1.0561295580719715e-01,8.1071835217864727e+03,1.0038431832722633e+05,1.0995960004852604e+03,9.5475393598273570e+01,7.3029046204437236e+02,1.3009714899294061e+03,1.0105805488552296e+04
1.2472725491619524e-01,4.0424096946779588e+02,7.3829158591496380e+04,9.9297092271708800e+02,7.1746683768979935e+01,7.6983809084801499e+02,1.2840501963063361e+03,1.0903298480562151e+04
8.2068816514679704e-02,1.5063521247098364e+04,8.4592815412769472e+04,1.0908994176027336e+03,1.1100355772471335e+02,8.0723442133914693e+02,1.1727662985674617e+03,1.1580640943405235e+04
9.9777371154002328e-02,1.9949636545216986e+03,6.9014586497889279e+04,1.0396228913172788e+03,1.0798818325489347e+02,8.1004572206105581e+02,1.4393614422029816e+03,1.0567298517100095e+04
9.0883023459457507e-02,1.9979975955910163e+03,7.3688050901844283e+04,1.0895130700412865e+03,1.0956304829130373e+02,8.1003071644061106e+02,1.2169306775485388e+03,1.0028896177354543e+04
7.9376161958726196e-02,2.4945257266451149e+03,7.5932918710643804e+04,9.9315567108781022e+02,8.1048884041073705e+01,7.1410006646035094e+02,1.2658658823267722e+03,1.0008394775261155e+04
1.0021258287318635e-01,6.6754935401702721e+02,7.3225241429092828e+04,1.0774873516500775e+03,8.5437958798244438e+01,7.0865709242677224e+02,1.5695436932457515e+03,1.1105722658770565e+04
9.9110273196644560e-02,3.3197842648203427e+03,8.3962277072443670e+04,9.9545145535739789e+02,7.9529979386564264e+01,8.0027061845304843e+02,1.1737365911931722e+03,1.1290223821547539e+04
8.5970882101502860e-02,3.1115387008471275e+03,7.3037657280908927e+04,1.0610195171919263e+03,1.0570517815746884e+02,7.4973538144377721e+02,1.1745553474032422e+03,1.1089637659070415e+04
7.8154583211588580e-02,2.2336263338764079e+03,8.5577608399685356e+04,1.0348663509901578e+03,1.0407197924321247e+02,8.0081119732779268e+02,1.1930813102357697e+03,1.1007360549267676e+04
1.0735293862090740e-01,4.1119935007990780e+03,9.2689940329227436e+04,1.0332619962352969e+03,8.0522867233843655e+01,7.3192801015195846e+02,1.5158131923238809e+03,1.1584759782349149e+04
7.3895487696155018e-02,7.3220192403795472e+03,8.2623249195925382e+04,1.0365947007500645e+03,1.0522659179655554e+02,7.1753169661750451e+02,1.4405590497382909e+03,1.1185015376291150e+04
1.2306712700655237e-01,2.5827548894594997e+03,9.4334399706741184e+04,1.0438306272849720e+03,8.5230897070139918e+01,7.3516661925031485e+02,1.5645077060543965e+03,1.1152285421134600e+04
9.3838641786840829e-02,8.2790006712183931e+03,7.5652275957209757e+04,1.0308965252646010e+03,1.0976451664306678e+02,7.8177908062482607e+02,1.3945921361095461e+03,1.0044187872675726e+04
9.5889629883208746e-02,2.1622186885084802e+03,7.4883012779289551e+04,1.0863951424041102e+03,7.7623526941507635e+01,7.0179205042967681e+02,1.2730160436576234e+03,1.1856329000909025e+04
8.8139358319624966e-02,4.8667099056098450e+03,6.6775149535887525e+04,1.0890445554978737e+03,7.6552333678026955e+01,8.1542473538521210e+02,1.5487573476273810e+03,1.1042440680621939e+04
7.5729771066379237e-02,2.7290907743004755e+02,8.5052707334050239e+04,1.0160122230852902e+03,7.0752148144005261e+01,7.7118907701982062e+02,1.1400191010841975e+03,9.9627359494215216e+03
1.2018393086469992e-01,1.7134858718758580e+03,1.0291627746848627e+05,1.0670144000297362e+03,7.8357334630185136e+01,7.4913776944743279e+02,1.3194073425704182e+03,1.0493314559667391e+04
9.4741474584502980e-02,4.6983817066021275e+03,8.7938264404122572e+04,1.0137414552124246e+03,8.3674438899586036e+01,7.7679850957085250e+02,1.4569639274464973e+03,1.1177274759550877e+04
1.1541615536644616e-01,1.7728691463758173e+03,6.9653059701920109e+04,1.0052410045371813e+03,7.2094406300029661e+01,7.8297934889630858e+02,1.3046835000998885e+03,1.1815891127834413e+04
9.3769981725383991e-02,1.2606976972121174e+03,8.0132212556680024e+04,1.0050228270646813e+03,1.1079654353625975e+02,8.1946902308352105e+02,1.6034674378970235e+03,1.1607473419415999e+04
8.3768794427978799e-02,1.2459730603839037e+03,8.5140645272896611e+04,1.0613372251239398e+03,6.9435118701824891e+01,7.3683943566267487e+02,1.6554488033626189e+03,1.1887150662743603e+04
9.0026087977863309e-02,1.4092303807553410e+04,7.3213106433595618e+04,9.9028642069967009e+02,9.8347128750598259e+01,7.7045676374222478e+02,1.5368751914080367e+03,1.1459442463275616e+04
5.5495621819944621e-02,6.3631562632588857e+03,1.0117845554443015e+05,1.0808017055774278e+03,8.6153471148631439e+01,7.8003439422675308e+02,1.2083233071862753e+03,1.1708428895656793e+04
7.3794911567384588e-02,9.2819450449042051e+03,1.0533065121505097e+05,1.0894813942939836e+03,1.1353899669233424e+02,7.6387876657047798e+02,1.3202397911291212e+03,1.1010873330263768e+04
9.3613267624221869e-02,6.1645067949517306e+03,9.6285705155637814e+04,1.0313937959855436e+03,7.0221717855336834e+01,8.1048238301439983e+02,1.2843816135675982e+03,1.1207860695796082e+04
8.6473528447734996e-02,3.2205403901754266e+03,7.4849725513110869e+04,1.0371486401003774e+03,6.9788322664504932e+01,8.0835019652703954e+02,1.6095172002602726e+03,1.1921374878805611e+04
